"","headlines","news_url","date"
"844","Canadian protester's truck seized, bank accounts frozen over connection to Freedom Convoy","https://www.foxnews.com/",2022-02-22 00:16:02
"853","Arizona Border Patrol agent saves abandoned baby nearly run over by ATV","https://www.foxnews.com/",2022-02-22 00:16:02
"864","Tom Cotton on 'America's Newsroom': Putin believes 'now is the time' to go for 'jugular' in Ukraine","https://www.foxnews.com/",2022-02-22 00:16:02
"886","New Orleans Mayor LaToya Cantrell held maskless ball after reimposing mask mandate","https://www.foxnews.com/",2022-02-22 00:16:02
"895","Mulvaney endorses SC Rep. Nancy Mace over Trump-backed challenger","https://www.foxnews.com/",2022-02-22 00:16:02
"919","2024 Watch: Pompeo back to Iowa Wednesday for inaugural panel on America’s world standing","https://www.foxnews.com/",2022-02-22 00:16:02
"926","Democrat Manhattan DA Alvin Bragg reduces felony charge against criminal who has more than 40 prior arrests","https://www.foxnews.com/",2022-02-22 00:16:02
"935","Florida police fatally shoot man at wedding reception who allegedly assaulted guests, attacked officers: cops","https://www.foxnews.com/",2022-02-22 00:16:02
"946","New Jersey teen running 50-mile ultra-marathon in support of veterans
","https://www.foxnews.com/",2022-02-22 00:16:02
"954","George Floyd trial: Former Minneapolis police officer says when he saw Floyd's face, 'He didn't look good'","https://www.foxnews.com/",2022-02-22 00:16:02
"966","Minnesota shooting outside funeral home leaves 1 dead, others injured","https://www.foxnews.com/",2022-02-22 00:16:02
"973","Mexican beach resort shooting leaves 2 people dead, 1 injured, officials say","https://www.foxnews.com/",2022-02-22 00:16:02
"994","Gorbachev's interpreter reacts to Russia-Ukraine crisis, escalations in tension since Cold War's end","https://www.foxnews.com/",2022-02-22 00:16:02
"1006","Canadian authorities probe leaked messages of police allegedly celebrating injuring protesters","https://www.foxnews.com/",2022-02-22 00:16:02
"10110","Canada Freedom Convoy: Nearly 100 vehicles towed amid Ottawa police crackdown","https://www.foxnews.com/",2022-02-22 00:16:02
"1027","
10-year-old makes chemo comfort bags for patients after seeing grandfather fight cancer","https://www.foxnews.com/",2022-02-22 00:16:02
"1036","Chef Andrew Zimmern shares Super Bowl LVI recipe, talks Taste of the NFL's mission to end hunger","https://www.foxnews.com/",2022-02-22 00:16:02
"1047","Black History Month is about more than just Black Americans","https://www.foxnews.com/",2022-02-22 00:16:02
"1055","Black history through the years: 10 famous figures in the US","https://www.foxnews.com/",2022-02-22 00:16:02
"1067","How to send Valentines to kids in hospitals, nursing home residents and more","https://www.foxnews.com/",2022-02-22 00:16:02
"1074","COVID taught us that money talks in California on masks and mandates","https://www.foxnews.com/",2022-02-22 00:16:02
"1087","Trudeau condemns Cuba's free speech policies as he cracks down on Canada's truckers","https://www.foxnews.com/",2022-02-22 00:16:02
"1094","The absurd 'Russiagate' Pulitzer of the NY Times and Washington Post","https://www.foxnews.com/",2022-02-22 00:16:02
"1126","Austin police officer responds to indictment by liberal DA","https://www.foxnews.com/",2022-02-22 00:16:02
"1134","ROOFTOP REVELATIONS: Day 93 with Pastor Corey Brooks","https://www.foxnews.com/",2022-02-22 00:16:02
"1147","ROOFTOP REVELATIONS: Day 92 with Pastor Corey Brooks","https://www.foxnews.com/",2022-02-22 00:16:02
"1154","Murder in the Capital: How the homicide surge can end","https://www.foxnews.com/",2022-02-22 00:16:02
"1167","ROOFTOP REVELATIONS: Day 91 with Pastor Corey Brooks","https://www.foxnews.com/",2022-02-22 00:16:02
"1174","New Jersey teen running 50-mile ultra-marathon in support of veterans","https://www.foxnews.com/",2022-02-22 00:16:02
"1187","Presidents Day: Great advice from great US presidents for modern-day America","https://www.foxnews.com/",2022-02-22 00:16:02
"1194","NY man biking across America reveals 'random acts of kindness' in Arkansas","https://www.foxnews.com/",2022-02-22 00:16:02
"1207","Valentine's Day surprise for young veteran couple joyfully delivered by Muggsy Bogues and Veterans United","https://www.foxnews.com/",2022-02-22 00:16:02
"1218","Virginia-based nonprofit delivers nearly 20M chef-created meals to communities affected by natural disasters","https://www.foxnews.com/",2022-02-22 00:16:02
"1227","SeaWorld Orlando opens Ice Breaker coaster, breaks state record for having 'most coasters'","https://www.foxnews.com/",2022-02-22 00:16:02
"1235","How God carried me through my miscarriage","https://www.foxnews.com/",2022-02-22 00:16:02
"1246","Tom Hanks' son, Chet Hanks, reveals 'truth' about growing up in spotlight: 'A double-edged sword'","https://www.foxnews.com/",2022-02-22 00:16:02
"1254","‘Impractical Jokers’ star Joe Gatto’s wife supports his comedy amid split after nine years","https://www.foxnews.com/",2022-02-22 00:16:02
"1267","Tim Tebow's 2022 'Night to Shine' event reminds him of 'goodness of God'","https://www.foxnews.com/",2022-02-22 00:16:02
"1294","Sam Hunt’s pregnant wife Hannah Fowler files for divorce, alleges 'adultery': reports","https://www.foxnews.com/",2022-02-22 00:16:02
"1305","Courteney Cox says Matthew Perry 'relied' on being funny during 'Friends' filming for his 'self-worth'","https://www.foxnews.com/",2022-02-22 00:16:02
"1319","
‘Euphoria' star Minka Kelly, like Sydney Sweeney, pushed back against nude scenes: 'We can keep my dress on'","https://www.foxnews.com/",2022-02-22 00:16:02
"1327","Antonio Brown takes shots at Tom Brady, Bruce Arians, Bucs in latest social media post","https://www.foxnews.com/",2022-02-22 00:16:02
"1333","Veteran guard Goran Dragic to sign with Brooklyn Nets","https://www.foxnews.com/",2022-02-22 00:16:02
"1346","David Pastrnak scores twice, Bruins power past Avalanche, 5-1","https://www.foxnews.com/",2022-02-22 00:16:02
"1354","When the All-Star break ends, the NBA's stretch run begins","https://www.foxnews.com/",2022-02-22 00:16:02
"1367","NBA All-Star crowd erupts at sight of Michael Jordan","https://www.foxnews.com/",2022-02-22 00:16:02
"1374","IRS will allow taxpayers to skip facial recognition after privacy backlash","https://www.foxnews.com/",2022-02-22 00:16:02
"1387","
What you need to know about the mortgage interest deduction","https://www.foxnews.com/",2022-02-22 00:16:02
"1393","What to know about student loan forgiveness for doctors","https://www.foxnews.com/",2022-02-22 00:16:02
"1407","
Presidential salaries, from George Washington to Joe Biden","https://www.foxnews.com/",2022-02-22 00:16:02
"1418","Seeking debt relief? Here’s how credit counseling can help","https://www.foxnews.com/",2022-02-22 00:16:02
"1427","You’re using your keyboard wrong — 7 smart keyboard shortcuts to save time","https://www.foxnews.com/",2022-02-22 00:16:02
"1434","Your email is being tracked – learn the secret advertisers don’t want you to know","https://www.foxnews.com/",2022-02-22 00:16:02
"1447","FBI warns of spike in schemes to break into your phone and nab money from your bank account","https://www.foxnews.com/",2022-02-22 00:16:02
"1454","Back in the office? 5 ways to use your webcam other than Zoom meetings","https://www.foxnews.com/",2022-02-22 00:16:02
"1467","Secret treasures: Hidden apps on your smartphone and how to find them","https://www.foxnews.com/",2022-02-22 00:16:02
"1474","Bill to consider churches essential in emergencies advances","https://www.foxnews.com/",2022-02-22 00:16:02
"1494","Bob Saget's death: Candace Cameron Bure says she relied on God to cope, ‘I don’t question my faith’","https://www.foxnews.com/",2022-02-22 00:16:02
"1507","War on religious freedom: We must stand up for Finnish Christians facing trial for their faith","https://www.foxnews.com/",2022-02-22 00:16:02
"1527","NASCAR Daytona 500 winner Austin Cindric talks 'intense' wire-to-wire finish","https://www.foxnews.com/",2022-02-22 00:16:02
"1533","
Bubba Wallace is 'p-----' about coming in second at the Daytona 500","https://www.foxnews.com/",2022-02-22 00:16:02
"1547","BWW's new car is a $350,000 work of art","https://www.foxnews.com/",2022-02-22 00:16:02
"1554","Fox Nation-sponsored car races into the top 15 at Daytona 500","https://www.foxnews.com/",2022-02-22 00:16:02
"1567","Landon Cassill scores 15th place Daytona 500 finish for Fox Nation-sponsored car","https://www.foxnews.com/",2022-02-22 00:16:02
"1586","Indiana police cleared of wrongdoing in shooting that left 37-year-old man dead","https://www.foxnews.com/",2022-02-22 00:16:02
"1605","Houston boy, 4, shot as children increasingly becoming victims of gun violence in city","https://www.foxnews.com/",2022-02-22 00:16:02
"1616","California family that died in mountains unsuccessfully tried to send text for help: 'Can you help us?'","https://www.foxnews.com/",2022-02-22 00:16:02
"1626","The worst foods for heart health, according to experts","https://www.foxnews.com/",2022-02-22 00:16:02
"1633","Maine 2021 lobster harvest most valuable ever for state","https://www.foxnews.com/",2022-02-22 00:16:02
"1645","These foods can help you look and feel younger, experts say","https://www.foxnews.com/",2022-02-22 00:16:02
"1653","5 homemade Valentine’s Day dinner recipe ideas","https://www.foxnews.com/",2022-02-22 00:16:02
"1666","Paula Deen's recipe for BBQ chicken in cornbread cups!","https://www.foxnews.com/",2022-02-22 00:16:02
"1674","Minnesota couple loses more than 200 pounds combined: 'It’s energizing, it’s together'","https://www.foxnews.com/",2022-02-22 00:16:02
"1693","Indiana weight-loss star Lexi Reed hospitalized for organ failure: report","https://www.foxnews.com/",2022-02-22 00:16:02
"1705","Chicago woman loses 143 pounds, reverses diabetes: Expert weighs in","https://www.foxnews.com/",2022-02-22 00:16:02
"1716","The best vegetables for your health, according to nutritionists","https://www.foxnews.com/",2022-02-22 00:16:02
"1726","Ms. Senior Universe Pageant winner Marianne Hamilton celebrates achievement","https://www.foxnews.com/",2022-02-22 00:16:02
"1733","Modeling agent close to Jeffrey Epstein is found dead in French jail","https://www.foxnews.com/",2022-02-22 00:16:02
"1746","Hooters girl reveals how they get their tights in viral TikTok video","https://www.foxnews.com/",2022-02-22 00:16:02
"1753","15 Valentine's Day gifts beyond chocolate, roses and wine","https://www.foxnews.com/",2022-02-22 00:16:02
"1764","Valentine's Day gifts with 2-day shipping or faster","https://www.foxnews.com/",2022-02-22 00:16:02
"1772","
CDC: Pediatric ER visits skyrocket for injuries and eating disorders during the pandemic","https://www.foxnews.com/",2022-02-22 00:16:02
